,Unnamed: 0.1,Unnamed: 0,projectID,projectAcronym,organisationID,vatNumber,name,shortName,SME,activityType,street,postCode,city,country,nutsCode,geolocation,organizationURL,contactForm,contentUpdateDate,rcn,order,role,ecContribution,netEcContribution,totalCost,endOfParticipation,active,diffContribution,continent,taxonomyObjective,biggest_key
363,5253,22118,101091669,NOMAD,999997930,FR40180089013,centre national de la recherche scientifique cnrs,CNRS,False,REC,RUE MICHEL ANGE 3,75794,Paris,FR,FR101,"48.84755265,2.26404020346787",http://www.cnrs.fr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999997930/101091669,2022-12-13 15:36:46,1905572,2,participant,484095.0,451203.75,484095.0,False,,32891.25,EU,"advanced materials,manufacturing technologies,artificial intelligence,robotics",advanced materials
364,5254,22119,101091669,NOMAD,999991334,BE0419052173,katholieke universiteit leuven,KU Leuven,False,HES,OUDE MARKT 13,3000,Leuven,BE,BE242,"50.8780592,4.699407640209",http://www.kuleuven.be,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999991334/101091669,2022-12-13 15:36:46,1905910,1,coordinator,1543718.0,1506218.0,1543718.0,False,,37500.0,EU,"advanced materials,manufacturing technologies,artificial intelligence,robotics",sustainability
365,5271,22136,101134963,iFACT-MP,999984059,DE129515865,fraunhofer gesellschaft zur forderung der angewandten forschung ev,Fraunhofer,False,REC,HANSASTRASSE 27C,80686,Munchen,DE,DE212,"48.1322664,11.5296222",http://www.fraunhofer.de,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999984059/101134963,2024-01-18 11:47:22,1905912,3,participant,195013.53,195013.53,0.0,False,,,EU,"manufacturing technologies,advanced materials",advanced materials
366,5318,22183,101058731,RobetArme,999991334,BE0419052173,katholieke universiteit leuven,KU Leuven,False,HES,OUDE MARKT 13,3000,Leuven,BE,BE242,"50.8780592,4.699407640209",http://www.kuleuven.be,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999991334/101058731,2022-07-29 11:59:49,1905910,3,participant,740625.0,740625.0,740625.0,False,,0.0,EU,"advanced materials,robotics,artificial intelligence,advanced computing and big data,construction",sustainability
367,5329,22194,101058632,START,910945140,,sintef,SINTEF,False,REC,STRINDVEGEN 4,7034,Trondheim,NO,NO060,"63.4134536,10.4089353",http://www.sintef.no,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/910945140/101058632,2022-09-04 12:23:02,1944981,13,participant,1000000.0,1000000.0,1000000.0,False,,0.0,EU,"advanced materials,circular industries,low carbon and clean industries",sustainability
368,5391,22256,101092834,CoRaLi-DAR,999981149,BE0425260668,interuniversitair micro-electronica centrum,IMEC,False,REC,KAPELDREEF 75,3001,Leuven,BE,BE242,"50.866704049999996,4.677742878392847",http://www.imec.be,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999981149/101092834,2022-11-25 10:07:03,1905930,6,participant,229961.0,229961.0,229961.25,False,,0.25,EU,"manufacturing technologies,advanced materials,artificial intelligence",advanced materials
369,5406,22315,101135948,PROSPECTS 5.0,999604110,ESG48975767,fundacion tecnalia research & innovation,TECNALIA,False,REC,"PARQUE CIENTIFICO Y TECNOLOGICO DE GIPUZKOA, PASEO MIKELETEGI 2",20009,DONOSTIA-SAN SEBASTIAN (GIPUZKOA),ES,ES212,"43.2916949,-2.885882",http://www.tecnalia.com,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999604110/101135948,2023-12-06 16:17:45,1905767,4,participant,239717.5,239717.5,239717.5,False,,0.0,EU,"manufacturing technologies,artificial intelligence,robotics,next generation internet,advanced computing and big data,circular industries,low carbon and clean industries,space including earth observation",sustainability
370,5410,22319,101135948,PROSPECTS 5.0,910945140,,sintef,SINTEF,False,REC,STRINDVEGEN 4,7034,Trondheim,NO,NO060,"63.4134536,10.4089353",http://www.sintef.no,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/910945140/101135948,2023-12-06 16:17:45,1944981,18,participant,262065.0,262065.0,262065.0,False,,0.0,EU,"manufacturing technologies,artificial intelligence,robotics,next generation internet,advanced computing and big data,circular industries,low carbon and clean industries,space including earth observation",sustainability
371,5426,22335,101135948,PROSPECTS 5.0,999991334,BE0419052173,katholieke universiteit leuven,KU Leuven,False,HES,OUDE MARKT 13,3000,Leuven,BE,BE242,"50.8780592,4.699407640209",http://www.kuleuven.be,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999991334/101135948,2023-12-06 16:17:45,1905910,28,participant,115500.0,115500.0,115500.0,False,,0.0,EU,"manufacturing technologies,artificial intelligence,robotics,next generation internet,advanced computing and big data,circular industries,low carbon and clean industries,space including earth observation",sustainability
372,5453,22375,101138534,AMIGDALA,999991334,BE0419052173,katholieke universiteit leuven,KU Leuven,False,HES,OUDE MARKT 13,3000,Leuven,BE,BE242,"50.8780592,4.699407640209",http://www.kuleuven.be,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999991334/101138534,2024-01-08 20:32:37,1905910,9,participant,393144.69,393144.69,0.0,False,,,EU,"circular industries,low carbon and clean industries,advanced materials,complex systems modelling,decision support analysis",sustainability
373,5455,22391,101092947,Med-IPUT,932760440,FI26473754,teknologian tutkimuskeskus vtt oy,VTT,False,REC,TEKNIIKANTIE 21,2150,Espoo,FI,FI1B1,"60.2051454,24.6569676",https://www.vtt.fi,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/932760440/101092947,2022-12-09 15:33:56,2104951,2,participant,983760.5,983760.5,983760.5,False,,0.0,EU,"manufacturing technologies,advanced materials,healthcare sector",sustainability
374,5464,22400,101135036,RadioForegroundsPlus,999997930,FR40180089013,centre national de la recherche scientifique cnrs,CNRS,False,REC,RUE MICHEL ANGE 3,75794,Paris,FR,FR101,"48.84755265,2.26404020346787",http://www.cnrs.fr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999997930/101135036,2023-11-21 13:25:19,1905572,4,participant,280092.5,280092.5,280092.5,False,,0.0,EU,space including earth observation,advanced materials
375,5467,22403,101070672,SPIRIT,999984059,DE129515865,fraunhofer gesellschaft zur forderung der angewandten forschung ev,Fraunhofer,False,REC,HANSASTRASSE 27C,80686,Munchen,DE,DE212,"48.1322664,11.5296222",http://www.fraunhofer.de,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999984059/101070672,2022-08-23 22:52:22,1905912,4,participant,615348.0,615348.0,615348.0,False,,0.0,EU,"next generation internet,extended reality,virtual reality,5g,network,layer techniques,transport,layer techniques,application/content,layer techniques",advanced materials
376,5468,22404,101070672,SPIRIT,999981149,BE0425260668,interuniversitair micro-electronica centrum,IMEC,False,REC,KAPELDREEF 75,3001,Leuven,BE,BE242,"50.866704049999996,4.677742878392847",http://www.imec.be,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999981149/101070672,2022-08-23 22:52:22,1905930,1,coordinator,4044565.0,4044565.0,4044565.0,False,,0.0,EU,"next generation internet,extended reality,virtual reality,5g,network,layer techniques,transport,layer techniques,application/content,layer techniques",advanced materials
377,5528,22472,101057029,OPTIMAL,999984059,DE129515865,fraunhofer gesellschaft zur forderung der angewandten forschung ev,Fraunhofer,False,REC,HANSASTRASSE 27C,80686,Munchen,DE,DE212,"48.1322664,11.5296222",http://www.fraunhofer.de,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999984059/101057029,2022-09-04 03:28:38,1905912,3,participant,53232.66,53232.66,53232.66,True,,0.0,EU,"manufacturing technologies,advanced materials,artificial intelligence,extended reality,augmented reality.",advanced materials
378,5544,22488,101070634,NeuroSoC,999751938,FR54552059024,thales,THALES,False,PRC,4 RUE DE LA VERRERIE,92190,MEUDON,FR,FR105,"48.8953328,2.2561602",http://www.thalesgroup.com,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999751938/101070634,2022-08-23 21:33:37,1909968,9,participant,977000.0,977000.0,977000.0,False,,0.0,EU,"manufacturing technologies,artificial intelligence,advanced computing and big data",space
379,5551,22495,101135704,HORTIQD,999984059,DE129515865,fraunhofer gesellschaft zur forderung der angewandten forschung ev,Fraunhofer,False,REC,HANSASTRASSE 27C,80686,Munchen,DE,DE212,"48.1322664,11.5296222",http://www.fraunhofer.de,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999984059/101135704,2024-01-08 20:27:23,1905912,1,coordinator,893402.49,893402.49,0.0,False,,,EU,"manufacturing technologies,advanced materials,artificial intelligence,robotics,space including earth observation,5g",advanced materials
380,5552,22496,101135704,HORTIQD,999992401,FR43775685019,commissariat a l energie atomique et aux energies alternatives,CEA,False,REC,RUE LEBLANC  25,75015,PARIS 15,FR,FR101,"48.8397706,2.2739214",https://www.cea.fr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999992401/101135704,2024-01-08 20:27:23,1905694,4,participant,1309519.75,1309519.75,0.0,False,,,EU,"manufacturing technologies,advanced materials,artificial intelligence,robotics,space including earth observation,5g",advanced materials
381,5573,22630,101080142,EQUALITY,999984059,DE129515865,fraunhofer gesellschaft zur forderung der angewandten forschung ev,Fraunhofer,False,REC,HANSASTRASSE 27C,80686,Munchen,DE,DE212,"48.1322664,11.5296222",http://www.fraunhofer.de,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999984059/101080142,2022-12-01 14:19:02,1905912,5,participant,964077.5,964077.5,964077.5,False,,0.0,EU,"key digital technologies including quantum technologies,advanced computing and big data,space including earth observation",advanced materials
382,5597,22654,101070690,PHOENIX,999991334,BE0419052173,katholieke universiteit leuven,KU Leuven,False,HES,OUDE MARKT 13,3000,Leuven,BE,BE242,"50.8780592,4.699407640209",http://www.kuleuven.be,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999991334/101070690,2023-04-05 13:35:22,1905910,1,coordinator,1197500.0,1197500.0,1197500.0,False,,0.0,EU,"emerging enabling technologies,advanced materials,5g,advanced computing and big data",sustainability
383,5604,22661,101058089,EuReComp,999984059,DE129515865,fraunhofer gesellschaft zur forderung der angewandten forschung ev,Fraunhofer,False,REC,HANSASTRASSE 27C,80686,Munchen,DE,DE212,"48.1322664,11.5296222",http://www.fraunhofer.de,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999984059/101058089,2022-08-26 15:28:08,1905912,19,participant,432345.0,432345.0,432345.0,False,,0.0,EU,circular industries,advanced materials
384,5655,22712,101058481,SUNER-C,999984059,DE129515865,fraunhofer gesellschaft zur forderung der angewandten forschung ev,Fraunhofer,False,REC,HANSASTRASSE 27C,80686,Munchen,DE,DE212,"48.1322664,11.5296222",http://www.fraunhofer.de,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999984059/101058481,2022-09-13 17:30:44,1905912,10,participant,125468.0,125468.0,125468.75,False,,0.75,EU,"circular industries,low carbon and clean industries,space including earth observation",advanced materials
385,5656,22713,101058481,SUNER-C,999992401,FR43775685019,commissariat a l energie atomique et aux energies alternatives,CEA,False,REC,RUE LEBLANC  25,75015,PARIS 15,FR,FR101,"48.8397706,2.2739214",https://www.cea.fr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999992401/101058481,2022-09-13 17:30:44,1905694,2,participant,365066.0,365066.0,365066.25,False,,0.25,EU,"circular industries,low carbon and clean industries,space including earth observation",advanced materials
386,5657,22714,101058481,SUNER-C,999981149,BE0425260668,interuniversitair micro-electronica centrum,IMEC,False,REC,KAPELDREEF 75,3001,Leuven,BE,BE242,"50.866704049999996,4.677742878392847",http://www.imec.be,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999981149/101058481,2022-09-13 17:30:44,1905930,19,participant,75011.0,75011.0,75011.25,False,,0.25,EU,"circular industries,low carbon and clean industries,space including earth observation",advanced materials
387,5682,22745,101070014,OpenWebSearch.EU,954538395,,stichting nlnet,NLNET,False,OTH,SCIENCE PARK 400,1098XH,Amsterdam,NL,NL329,"52.3563684,4.9557631",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/954538395/101070014,2022-09-15 13:38:00,2967505,12,participant,71875.0,71875.0,71875.0,False,,0.0,EU,"advanced computing and big data,artificial intelligence,next generation internet,extended reality,blockchain",internet
388,5736,22849,101069651,BRIDGES 5.0,999991334,BE0419052173,katholieke universiteit leuven,KU Leuven,False,HES,OUDE MARKT 13,3000,Leuven,BE,BE242,"50.8780592,4.699407640209",http://www.kuleuven.be,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999991334/101069651,2022-12-16 14:59:52,1905910,2,participant,330548.75,330548.75,330548.75,False,,0.0,EU,"manufacturing technologies,artificial intelligence,robotics,advanced computing and big data,circular industries,low carbon and clean industries,5g",sustainability
389,5751,22864,101092176,WASABI,910945140,,sintef,SINTEF,False,REC,STRINDVEGEN 4,7034,Trondheim,NO,NO060,"63.4134536,10.4089353",http://www.sintef.no,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/910945140/101092176,2023-07-24 14:17:40,1944981,5,participant,2879843.75,2879843.75,2879843.75,False,,0.0,EU,"artificial intelligence,advanced computing and big data,augmented reality",sustainability
390,5761,22874,101092176,WASABI,999991334,BE0419052173,katholieke universiteit leuven,KU Leuven,False,HES,OUDE MARKT 13,3000,Leuven,BE,BE242,"50.8780592,4.699407640209",http://www.kuleuven.be,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999991334/101092176,2023-07-24 14:17:40,1905910,11,participant,455000.0,455000.0,455000.0,False,,0.0,EU,"artificial intelligence,advanced computing and big data,augmented reality",sustainability
391,5767,22880,101070200,FORGING,932760440,FI26473754,teknologian tutkimuskeskus vtt oy,VTT,False,REC,TEKNIIKANTIE 21,2150,Espoo,FI,FI1B1,"60.2051454,24.6569676",https://www.vtt.fi,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/932760440/101070200,2022-08-05 17:04:10,2104951,6,participant,511217.5,511217.5,511217.5,False,,0.0,EU,"emerging enabling technologies,advanced computing and big data,artificial intelligence,industry 5.0",sustainability
392,5786,22899,101070120,BioProS,999984059,DE129515865,fraunhofer gesellschaft zur forderung der angewandten forschung ev,Fraunhofer,False,REC,HANSASTRASSE 27C,80686,Munchen,DE,DE212,"48.1322664,11.5296222",http://www.fraunhofer.de,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999984059/101070120,2022-08-18 15:25:43,1905912,1,coordinator,1898760.0,1898760.0,1898760.0,False,,0.0,EU,"manufacturing technologies,key digital technologies including quantum technologies,emerging enabling technologies,artificial intelligence,advanced computing and big data",advanced materials
393,5797,22926,101070679,NimbleAI,999992401,FR43775685019,commissariat a l energie atomique et aux energies alternatives,CEA,False,REC,RUE LEBLANC  25,75015,PARIS 15,FR,FR101,"48.8397706,2.2739214",https://www.cea.fr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999992401/101070679,2022-09-04 13:03:38,1905694,11,participant,760222.0,760222.0,760222.0,False,,0.0,EU,"artificial intelligence,manufacturing technologies,advanced materials",advanced materials
394,5798,22927,101070679,NimbleAI,999981149,BE0425260668,interuniversitair micro-electronica centrum,IMEC,False,REC,KAPELDREEF 75,3001,Leuven,BE,BE242,"50.866704049999996,4.677742878392847",http://www.imec.be,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999981149/101070679,2022-09-04 13:03:38,1905930,12,participant,822521.0,822521.0,822521.25,False,,0.25,EU,"artificial intelligence,manufacturing technologies,advanced materials",advanced materials
